,X,FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,delta_Own,Value,1d,1w,1m,6m,ticker
544,,2016-11-18 17:10:48,2016-11-16,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,46.18,17958,25436,+240%,829300.0,0.0,0.0,1.0,,NMG+A
545,,2016-11-18 17:10:48,2016-11-16,A,Agilent Technologies Inc,Thaysen Jacob,SVP,F - Tax,46.18,-1892,25436,-7%,-87373.0,0.0,0.0,1.0,,NMG+A
546,,2016-11-18 17:07:24,2016-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",A - Grant,46.18,9735,25731,+61%,449562.0,0.0,0.0,1.0,,NMG+A
547,M,2016-11-18 17:07:24,2016-11-16,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,45.93,-858,25731,-3%,-39408.0,0.0,0.0,1.0,,NMG+A
548,,2016-11-18 17:05:46,2016-11-16,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",A - Grant,46.18,102899,230710,+81%,4751876.0,0.0,0.0,1.0,,NMG+A
549,,2016-11-18 17:05:46,2016-11-16,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",F - Tax,46.18,-17377,230710,-7%,-802470.0,0.0,0.0,1.0,,NMG+A
550,,2016-11-18 16:55:15,2016-11-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,A - Grant,46.18,19786,40126,+97%,913717.0,0.0,0.0,1.0,,NMG+A
551,,2016-11-18 16:55:15,2016-11-16,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,F - Tax,46.18,-123,40126,0%,-5680.0,0.0,0.0,1.0,,NMG+A
552,,2016-11-18 16:53:30,2016-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,46.18,46301,169012,+38%,2138180.0,0.0,0.0,1.0,,NMG+A
553,,2016-11-18 16:53:30,2016-11-16,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,46.18,-7686,169012,-4%,-354939.0,0.0,0.0,1.0,,NMG+A
554,,2016-11-18 16:51:49,2016-11-16,A,Agilent Technologies Inc,Grau Dominique,SVP,A - Grant,46.18,14894,48570,+44%,687805.0,0.0,0.0,1.0,,NMG+A
555,,2016-11-18 16:51:49,2016-11-16,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,46.18,-1806,48570,-4%,-83401.0,0.0,0.0,1.0,,NMG+A
556,,2016-11-18 16:50:25,2016-11-16,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",A - Grant,46.18,6846,18118,+61%,316148.0,0.0,0.0,1.0,,NMG+A
557,,2016-11-18 16:50:25,2016-11-16,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",F - Tax,46.18,-109,18118,-1%,-5034.0,0.0,0.0,1.0,,NMG+A
558,,2016-11-18 16:48:56,2016-11-16,A,Agilent Technologies Inc,Doak Mark,SVP,A - Grant,46.18,26729,51409,+108%,1234345.0,0.0,0.0,1.0,,NMG+A
559,,2016-11-18 16:48:56,2016-11-16,A,Agilent Technologies Inc,Doak Mark,SVP,F - Tax,46.18,-2186,51409,-4%,-100949.0,0.0,0.0,1.0,,NMG+A
560,,2016-11-18 16:46:52,2016-11-16,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,A - Grant,46.18,18441,21797,+549%,851605.0,0.0,0.0,1.0,,NMG+A
561,,2016-11-18 16:46:52,2016-11-16,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,F - Tax,46.18,-3671,21797,-14%,-169527.0,0.0,0.0,1.0,,NMG+A
562,D,2016-10-03 17:05:41,2016-09-30,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,26.19,2000,20463,+11%,52380.0,-1.0,1.0,-8.0,13.0,NMG+A
563,D,2016-10-03 17:05:41,2016-09-30,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,47.3,-2000,20463,-9%,-94600.0,-1.0,1.0,-8.0,13.0,NMG+A
564,D,2016-09-07 15:50:43,2016-09-06,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,24.22,8072,57582,+16%,195504.0,0.0,-4.0,1.0,10.0,NMG+A
565,D,2016-09-07 15:50:43,2016-09-06,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale+OE,46.99,-8072,57582,-12%,-379303.0,0.0,-4.0,1.0,10.0,NMG+A
566,D,2016-09-01 14:55:46,2016-08-31,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,26.19,2000,20463,+11%,52380.0,0.0,0.0,0.0,11.0,NMG+A
567,D,2016-09-01 14:55:46,2016-08-31,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,47.0,-2000,20463,-9%,-94000.0,0.0,0.0,0.0,11.0,NMG+A
568,D,2016-08-30 16:29:06,2016-08-29,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,26.82,8141,11181,+268%,218354.0,0.0,0.0,0.0,11.0,NMG+A
569,D,2016-08-30 16:29:06,2016-08-29,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,47.82,-8141,11181,-42%,-389303.0,0.0,0.0,0.0,11.0,NMG+A
570,D,2016-08-26 17:17:17,2016-08-24,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,M - OptEx,24.22,8072,66045,+14%,195504.0,1.0,-1.0,-2.0,10.0,NMG+A
571,D,2016-08-26 17:17:17,2016-08-24,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,S - Sale+OE,47.66,-5298,66045,-7%,-252503.0,1.0,-1.0,-2.0,10.0,NMG+A
572,,2016-08-24 17:55:05,2016-08-22,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale,47.52,-13574,76361,-15%,-645036.0,1.0,1.0,0.0,11.0,NMG+A
573,A,2016-08-24 17:53:51,2016-05-23,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale,44.63,-16922,89748,-16%,-755179.0,1.0,1.0,0.0,11.0,NMG+A
574,,2016-08-19 16:58:54,2016-08-18,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",F - Tax,46.72,-470,16854,-3%,-21958.0,0.0,-1.0,-6.0,9.0,NMG+A
575,,2016-08-02 14:54:44,2016-08-01,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,47.87,-456,34901,-1%,-21829.0,-1.0,-1.0,-2.0,3.0,NMG+A
576,,2016-07-18 17:04:14,2016-07-15,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,46.67,-589,35357,-2%,-27489.0,0.0,0.0,4.0,5.0,NMG+A
577,D,2016-05-31 13:17:17,2016-05-27,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,25.22,16697,89630,+23%,421134.0,0.0,0.0,-6.0,-2.0,NMG+A
578,D,2016-05-31 13:17:17,2016-05-27,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale+OE,45.78,-16697,89630,-16%,-764389.0,0.0,0.0,-6.0,-2.0,NMG+A
579,,2016-05-24 17:43:22,2016-05-23,A,Agilent Technologies Inc,Cullen James,Dir,S - Sale,44.63,-16922,89630,-16%,-755170.0,1.0,2.0,2.0,1.0,NMG+A
580,D,2016-05-20 13:04:47,2016-05-19,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,19.88,124411,144588,+617%,2473167.0,1.0,2.0,4.0,4.0,NMG+A
581,D,2016-05-20 13:04:47,2016-05-19,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,44.46,-124411,144588,-46%,-5531313.0,1.0,2.0,4.0,4.0,NMG+A
582,D,2016-05-20 13:02:43,2016-05-19,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,27.19,5266,20463,+35%,143183.0,1.0,2.0,4.0,4.0,NMG+A
583,D,2016-05-20 13:02:43,2016-05-19,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,44.07,-5266,20463,-20%,-232073.0,1.0,2.0,4.0,4.0,NMG+A
584,D,2016-05-20 13:01:09,2016-05-19,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,26.98,18879,26858,+237%,509351.0,1.0,2.0,4.0,4.0,NMG+A
585,D,2016-05-20 13:01:09,2016-05-19,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,44.14,-18879,26858,-41%,-833319.0,1.0,2.0,4.0,4.0,NMG+A
586,D,2016-05-19 15:13:48,2016-05-18,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",M - OptEx,26.52,9542,11181,+582%,253022.0,1.0,2.0,2.0,3.0,NMG+A
587,D,2016-05-19 15:13:48,2016-05-18,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",S - Sale+OE,44.24,-9542,11181,-46%,-422133.0,1.0,2.0,2.0,3.0,NMG+A
588,D,2016-05-12 17:25:08,2016-05-11,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,13.89,10322,35946,+40%,143373.0,0.0,4.0,6.0,7.0,NMG+A
589,D,2016-05-12 17:25:08,2016-05-11,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,43.0,-10322,35946,-22%,-443846.0,0.0,4.0,6.0,7.0,NMG+A
590,D,2016-04-15 15:05:27,2016-04-14,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,13.89,10321,35946,+40%,143359.0,0.0,3.0,5.0,12.0,NMG+A
591,D,2016-04-15 15:05:27,2016-04-14,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,41.0,-10321,35946,-22%,-423161.0,0.0,3.0,5.0,12.0,NMG+A
592,D,2016-04-04 12:27:46,2016-03-31,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,13.89,10321,35946,+40%,143359.0,-1.0,-2.0,3.0,15.0,NMG+A
593,D,2016-04-04 12:27:46,2016-03-31,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,40.0,-10321,35946,-22%,-412840.0,-1.0,-2.0,3.0,15.0,NMG+A
594,,2016-04-04 12:26:38,2016-03-31,A,Agilent Technologies Inc,Fields Heidi,Dir,S - Sale,39.91,-30000,57312,-34%,-1197300.0,-1.0,-2.0,3.0,15.0,NMG+A
595,D,2016-03-21 13:33:32,2016-03-17,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,39.29,4704,50464,+10%,184820.0,-1.0,-2.0,3.0,12.0,NMG+A
596,D,2016-03-21 13:33:32,2016-03-18,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,24.22,8072,50464,+19%,195504.0,-1.0,-2.0,3.0,12.0,NMG+A
597,D,2016-03-21 13:33:32,2016-03-18,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,40.3,-8072,50464,-14%,-325302.0,-1.0,-2.0,3.0,12.0,NMG+A
598,,2016-03-18 18:56:53,2016-03-17,A,Agilent Technologies Inc,Podolsky Daniel K,Dir,A - Grant,39.29,6011,9584,+168%,236166.0,-1.0,-2.0,3.0,14.0,NMG+A
599,,2016-03-18 18:55:42,2016-03-17,A,Agilent Technologies Inc,Rataj Sue H.,Dir,A - Grant,39.29,4704,6994,+205%,184820.0,-1.0,-2.0,3.0,14.0,NMG+A
600,,2016-03-18 18:54:13,2016-03-17,A,Agilent Technologies Inc,Scangos George A,Dir,A - Grant,39.29,4704,11378,+70%,184820.0,-1.0,-2.0,3.0,14.0,NMG+A
601,,2016-03-18 18:53:06,2016-03-17,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,39.29,7056,37326,+23%,277243.0,-1.0,-2.0,3.0,14.0,NMG+A
602,,2016-03-18 18:51:57,2016-03-17,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,39.29,4704,63206,+8%,184820.0,-1.0,-2.0,3.0,14.0,NMG+A
603,,2016-03-18 18:51:57,2016-03-17,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,39.29,-1412,63206,-2%,-55477.0,-1.0,-2.0,3.0,14.0,NMG+A
604,,2016-03-18 18:50:24,2016-03-17,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,39.29,4704,87312,+6%,184820.0,-1.0,-2.0,3.0,14.0,NMG+A
605,,2016-03-18 18:48:48,2016-03-17,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,39.29,4704,106347,+5%,184820.0,-1.0,-2.0,3.0,14.0,NMG+A
606,,2016-03-18 18:41:15,2016-03-17,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,39.29,4704,91102,+5%,184820.0,-1.0,-2.0,3.0,14.0,NMG+A
607,,2016-01-20 17:14:21,2016-01-19,A,Agilent Technologies Inc,Tang Michael,"SVP, GC,, Sec.",A - Grant,37.2,4866,17324,+39%,181015.0,0.0,1.0,0.0,27.0,NMG+A
608,,2015-11-23 16:30:46,2015-11-20,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,39.28,-589,35946,-2%,-23136.0,2.0,5.0,3.0,13.0,NMG+A
609,,2015-11-20 10:39:43,2015-11-18,A,Agilent Technologies Inc,Thaysen Jacob,SVP,A - Grant,39.34,9370,9370,New,368616.0,2.0,9.0,6.0,16.0,NMG+A
610,,2015-11-20 10:38:32,2015-11-18,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",A - Grant,39.34,70278,144588,+95%,2764737.0,2.0,9.0,6.0,16.0,NMG+A
611,,2015-11-20 10:36:55,2015-11-18,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,A - Grant,39.34,16398,20463,+403%,645097.0,2.0,9.0,6.0,16.0,NMG+A
612,,2015-11-20 10:34:55,2015-11-18,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",A - Grant,39.34,30453,128745,+31%,1198021.0,2.0,9.0,6.0,16.0,NMG+A
613,,2015-11-20 10:33:37,2015-11-18,A,Agilent Technologies Inc,Grau Dominique,SVP,A - Grant,39.34,11713,36535,+47%,460789.0,2.0,9.0,6.0,16.0,NMG+A
614,,2015-11-20 10:32:28,2015-11-18,A,Agilent Technologies Inc,Gonsalves Rodney,"VP, Corporate Controller",A - Grant,39.34,4392,10749,+69%,172781.0,2.0,9.0,6.0,16.0,NMG+A
615,,2015-11-20 10:31:07,2015-11-18,A,Agilent Technologies Inc,Doak Mark,SVP,A - Grant,39.34,18155,26848,+209%,714218.0,2.0,9.0,6.0,16.0,NMG+A
616,,2015-11-20 10:29:33,2015-11-18,A,Agilent Technologies Inc,Ancher-Jensen Henrik,SVP,A - Grant,39.34,7027,7027,New,276442.0,2.0,9.0,6.0,16.0,NMG+A
617,D,2015-11-05 18:28:54,2015-11-04,A,Agilent Technologies Inc,Fields Heidi,Dir,M - OptEx,24.15,8870,82450,+12%,214211.0,0.0,-2.0,7.0,9.0,NMG+A
618,D,2015-10-08 12:48:02,2015-10-06,A,Agilent Technologies Inc,Cullen James,Dir,M - OptEx,24.15,8870,101216,+10%,214211.0,1.0,-1.0,8.0,12.0,NMG+A
619,,2015-09-16 14:46:43,2015-09-15,A,Agilent Technologies Inc,Rataj Sue H.,Dir,A - Grant,36.15,2290,2290,New,82784.0,1.0,-3.0,-3.0,8.0,NMG+A
620,,2015-08-03 18:19:13,2015-07-31,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,40.95,-456,24375,-2%,-18673.0,-1.0,-2.0,-11.0,-8.0,NMG+A
621,,2015-07-22 11:29:05,2015-07-21,A,Agilent Technologies Inc,Podolsky Daniel K,Dir,A - Grant,39.57,3552,3552,>999%,140563.0,2.0,2.0,-3.0,-5.0,NMG+A
622,,2015-07-20 17:54:02,2015-07-17,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,39.95,-589,24831,-2%,-23531.0,-1.0,-2.0,-3.0,-7.0,NMG+A
623,D,2015-06-30 13:09:13,2015-06-29,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,M - OptEx,24.15,8870,59811,+17%,214211.0,0.0,3.0,4.0,8.0,NMG+A
624,D,2015-06-30 13:09:13,2015-06-29,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,S - Sale+OE,39.61,-5000,59811,-8%,-198051.0,0.0,3.0,4.0,8.0,NMG+A
625,D,2015-06-30 13:08:00,2015-06-26,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,26.19,7938,8486,>999%,207896.0,0.0,3.0,4.0,8.0,NMG+A
626,D,2015-06-30 13:08:00,2015-06-26,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,40.01,-7938,8486,-48%,-317599.0,0.0,3.0,4.0,8.0,NMG+A
627,D,2015-06-29 10:09:07,2015-06-25,A,Agilent Technologies Inc,Herbold Robert J,Dir,M - OptEx,24.15,8870,45760,+24%,214211.0,-3.0,-2.0,1.0,6.0,NMG+A
628,D,2015-06-29 10:09:07,2015-06-25,A,Agilent Technologies Inc,Herbold Robert J,Dir,S - Sale+OE,40.0,-8870,45760,-16%,-354800.0,-3.0,-2.0,1.0,6.0,NMG+A
629,D,2015-04-15 18:09:26,2015-04-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",M - OptEx,26.16,43130,73700,+141%,1128281.0,-1.0,-1.0,-4.0,-17.0,NMG+A
630,D,2015-04-15 18:09:26,2015-04-14,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",S - Sale+OE,42.72,-43130,73700,-37%,-1842514.0,-1.0,-1.0,-4.0,-17.0,NMG+A
631,,2015-03-20 15:27:46,2015-03-19,A,Agilent Technologies Inc,Yamada Tadataka,Dir,A - Grant,42.21,6467,30087,+27%,272959.0,0.0,-4.0,3.0,-13.0,NMG+A
632,,2015-03-20 15:26:40,2015-03-19,A,Agilent Technologies Inc,Scangos George A,Dir,A - Grant,42.21,4311,6666,+183%,181967.0,0.0,-4.0,3.0,-13.0,NMG+A
633,,2015-03-20 15:25:13,2015-03-19,A,Agilent Technologies Inc,Rand A Barry,Dir,A - Grant,42.21,6467,79308,+9%,272959.0,0.0,-4.0,3.0,-13.0,NMG+A
634,,2015-03-20 15:23:54,2015-03-19,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,A - Grant,42.21,4311,55913,+8%,181967.0,0.0,-4.0,3.0,-13.0,NMG+A
635,,2015-03-20 15:23:54,2015-03-19,A,Agilent Technologies Inc,Koh Boon Hwee,Dir,F - Tax,42.21,-1294,55913,-2%,-54620.0,0.0,-4.0,3.0,-13.0,NMG+A
636,,2015-03-20 15:22:39,2015-03-19,A,Agilent Technologies Inc,Fields Heidi,Dir,A - Grant,42.21,4311,73192,+6%,181967.0,0.0,-4.0,3.0,-13.0,NMG+A
637,,2015-03-20 15:21:32,2015-03-19,A,Agilent Technologies Inc,Cullen James,Dir,A - Grant,42.21,4311,91993,+5%,181967.0,0.0,-4.0,3.0,-13.0,NMG+A
638,,2015-03-20 15:20:25,2015-03-19,A,Agilent Technologies Inc,Clark Paul N,Dir,A - Grant,42.21,6706,85507,+9%,283069.0,0.0,-4.0,3.0,-13.0,NMG+A
639,,2015-03-20 15:19:05,2015-03-19,A,Agilent Technologies Inc,Herbold Robert J,Dir,A - Grant,42.21,4311,45760,+10%,181967.0,0.0,-4.0,3.0,-13.0,NMG+A
640,D,2015-03-19 10:18:20,2014-12-29,A,Agilent Technologies Inc,McMullen Michael R.,"CEO, Pres",G - Gift,0.0,-884,73700,-1%,-0.0,0.0,-3.0,2.0,-13.0,NMG+A
641,D,2015-03-11 17:13:16,2015-03-10,A,Agilent Technologies Inc,Rand A Barry,Dir,M - OptEx,24.15,8870,72842,+14%,214211.0,1.0,2.0,4.0,-11.0,NMG+A
642,D,2015-03-11 17:13:16,2015-03-10,A,Agilent Technologies Inc,Rand A Barry,Dir,S - Sale+OE,40.95,-8870,72842,-11%,-363227.0,1.0,2.0,4.0,-11.0,NMG+A
643,D,2015-03-05 14:20:49,2015-03-04,A,Agilent Technologies Inc,Clark Paul N,Dir,M - OptEx,20.46,37973,78801,+93%,776915.0,1.0,-3.0,0.0,-17.0,NMG+A
644,D,2015-03-05 14:20:49,2015-03-04,A,Agilent Technologies Inc,Clark Paul N,Dir,S - Sale+OE,41.87,-37973,78801,-33%,-1589930.0,1.0,-3.0,0.0,-17.0,NMG+A
645,D,2015-03-04 18:46:30,2015-03-03,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",M - OptEx,26.43,114984,44772,-164%,3039455.0,1.0,-3.0,-1.0,-13.0,NMG+A
646,D,2015-03-04 18:46:30,2015-03-03,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",S - Sale+OE,42.26,-107984,44772,-71%,-4563404.0,1.0,-3.0,-1.0,-13.0,NMG+A
647,D,2015-03-04 18:45:20,2015-03-03,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,25.73,1149,3445,+50%,29564.0,1.0,-3.0,-1.0,-13.0,NMG+A
648,D,2015-03-04 18:45:20,2015-03-03,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,42.41,-1149,3445,-25%,-48724.0,1.0,-3.0,-1.0,-13.0,NMG+A
649,D,2015-03-03 14:56:59,2015-03-02,A,Agilent Technologies Inc,Grau Dominique,SVP,M - OptEx,27.38,10949,25016,+78%,299784.0,-1.0,-2.0,-2.0,-14.0,NMG+A
650,D,2015-03-03 14:56:59,2015-03-02,A,Agilent Technologies Inc,Grau Dominique,SVP,S - Sale+OE,42.63,-10949,25016,-30%,-466756.0,-1.0,-2.0,-2.0,-14.0,NMG+A
651,D,2015-02-27 16:23:13,2015-02-25,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",M - OptEx,21.52,55243,96595,+134%,1188829.0,1.0,0.0,-2.0,-15.0,NMG+A
652,D,2015-02-27 16:23:13,2015-02-25,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",S - Sale+OE,42.4,-55243,96595,-36%,-2342303.0,1.0,0.0,-2.0,-15.0,NMG+A
653,D,2015-02-23 17:00:41,2015-02-19,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,M - OptEx,25.73,1100,3445,+47%,28303.0,1.0,1.0,1.0,-10.0,NMG+A
654,D,2015-02-23 17:00:41,2015-02-19,A,Agilent Technologies Inc,Kaltenbach Patrick,SVP,S - Sale+OE,41.31,-1100,3445,-24%,-45441.0,1.0,1.0,1.0,-10.0,NMG+A
655,DM,2015-02-23 16:59:34,2015-02-19,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",M - OptEx,25.49,32700,11032,-151%,833518.0,1.0,1.0,1.0,-10.0,NMG+A
656,DM,2015-02-23 16:59:34,2015-02-19,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",S - Sale+OE,41.78,-32700,11032,-75%,-1366105.0,1.0,1.0,1.0,-10.0,NMG+A
657,,2015-01-15 10:05:12,2015-01-14,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,41.26,-734,37772,-2%,-30285.0,-3.0,2.0,3.0,4.0,NMG+A
658,,2015-01-15 10:05:12,2014-12-26,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",G - Gift,0.0,-740,37772,-2%,-0.0,-3.0,2.0,3.0,4.0,NMG+A
659,,2014-12-15 16:06:11,2014-12-11,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,41.51,-327,25016,-1%,-13574.0,-1.0,7.0,1.0,3.0,NMG+A
660,D,2014-12-15 16:04:22,2014-12-11,A,Agilent Technologies Inc,Doak Mark,SVP,M - OptEx,25.41,17157,8300,-194%,435882.0,-1.0,7.0,1.0,3.0,NMG+A
661,D,2014-12-15 16:04:22,2014-12-11,A,Agilent Technologies Inc,Doak Mark,SVP,S - Sale+OE,40.98,-17157,8300,-67%,-703094.0,-1.0,7.0,1.0,3.0,NMG+A
662,,2014-12-08 15:56:00,2014-12-05,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",F - Tax,42.3,-258,11014,-2%,-10913.0,-2.0,-6.0,-6.0,-5.0,NMG+A
663,,2014-12-02 19:56:10,2014-12-01,A,Agilent Technologies Inc,Sullivan William P,CEO,S - Sale,41.83,-43667,458167,-9%,-1826591.0,1.0,-1.0,-3.0,-2.0,NMG+A
664,A,2014-12-02 19:54:32,2014-11-19,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",A - Grant,40.8,1884,11272,+20%,76867.0,1.0,-1.0,-3.0,-2.0,NMG+A
665,A,2014-12-02 19:54:32,2014-11-19,A,Agilent Technologies Inc,Glaize Solange,"VP, Chief Accounting Officer",F - Tax,40.8,-79,11272,-1%,-3223.0,1.0,-1.0,-3.0,-2.0,NMG+A
666,A,2014-11-25 19:20:05,2014-11-19,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,40.8,-38352,501834,-7%,-1564762.0,0.0,-2.0,-4.0,-2.0,NMG+A
667,A,2014-11-25 19:18:29,2014-11-19,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,40.8,-5900,39246,-13%,-240720.0,0.0,-2.0,-4.0,-2.0,NMG+A
668,A,2014-11-25 19:17:23,2014-11-19,A,Agilent Technologies Inc,Hirsch Didier,"SVP, CFO",F - Tax,40.8,-822,96595,-1%,-33538.0,0.0,-2.0,-4.0,-2.0,NMG+A
669,A,2014-11-25 19:16:18,2014-11-19,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,40.8,-1365,26236,-5%,-55692.0,0.0,-2.0,-4.0,-2.0,NMG+A
670,,2014-11-24 16:18:09,2014-11-21,A,Agilent Technologies Inc,Grau Dominique,SVP,F - Tax,42.25,-893,25645,-3%,-37729.0,1.0,-2.0,-2.0,1.0,NMG+A
671,D,2014-11-21 16:58:07,2014-11-19,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",A - Grant,40.8,73498,512565,+17%,2998718.0,0.0,1.0,-1.0,0.0,NMG+A
672,DM,2014-11-21 16:58:07,2014-11-19,A,Agilent Technologies Inc,Sullivan William P,"Pres, CEO",F - Tax,40.92,-36919,512565,-7%,-1510572.0,0.0,1.0,-1.0,0.0,NMG+A
673,D,2014-11-21 16:56:53,2014-11-19,A,Agilent Technologies Inc,Strohmeier Fred,SVP,A - Grant,40.8,2260,27496,+9%,92208.0,0.0,1.0,-1.0,0.0,NMG+A
674,D,2014-11-21 16:56:53,2014-11-19,A,Agilent Technologies Inc,Strohmeier Fred,SVP,F - Tax,40.8,-1078,27496,-4%,-43982.0,0.0,1.0,-1.0,0.0,NMG+A
675,D,2014-11-21 16:55:39,2014-11-19,A,Agilent Technologies Inc,McMullen Michael R.,"Pres, COO",A - Grant,40.8,16726,74584,+29%,682421.0,0.0,1.0,-1.0,0.0,NMG+A
676,D,2014-11-21 16:55:39,2014-11-19,A,Agilent Technologies Inc,McMullen Michael R.,"Pres, COO",F - Tax,40.8,-8638,74584,-10%,-352430.0,0.0,1.0,-1.0,0.0,NMG+A
677,D,2014-11-21 16:54:19,2014-11-19,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",A - Grant,40.8,11306,40897,+38%,461285.0,0.0,1.0,-1.0,0.0,NMG+A
678,D,2014-11-21 16:54:19,2014-11-19,A,Agilent Technologies Inc,Huber Marie Oh,"SVP, GC, Sec.",F - Tax,40.8,-4249,40897,-9%,-173359.0,0.0,1.0,-1.0,0.0,NMG+A
